id,x3,x4,x5
149824,-0.067474902,-0.037140756,-0.425536415
182888,0.511282796,-0.037140756,0.219150504
148295,-0.067474902,-0.037140756,-0.144401648
113103,0.511282796,0.150224944,-0.01152696
263695,-0.839657211,0.150224944,-0.01152696
500634,-0.430040648,0.150224944,0.219150504
314204,1.458713637,0.150224944,-0.144401648
150384,1.458713637,-0.037140756,-0.01152696
350766,-0.430040648,0.150224944,0.219150504
174153,-0.839657211,-0.037140756,0.219150504
404056,0.511282796,0.150224944,0.219150504
228326,0.511282796,0.150224944,-0.144401648
468692,-0.067474902,0.966828496,0.219150504
407472,-0.067474902,0.150224944,0.219150504
124026,-0.067474902,0.150224944,-0.144401648
37468,-0.430040648,-0.345113014,-0.425536415
181753,-0.839657211,0.150224944,-0.425536415
506982,-0.430040648,-0.037140756,-0.144401648
238448,1.458713637,0.150224944,-0.01152696
75098,0.511282796,-0.037140756,-0.425536415
201654,0.511282796,-0.796413873,-0.425536415
384658,-0.067474902,-0.796413873,-0.425536415
449569,0.511282796,0.150224944,0.219150504
181855,0.511282796,0.150224944,0.219150504
221061,-0.430040648,0.150224944,-0.425536415
252409,-0.430040648,0.150224944,0.219150504
515468,-0.430040648,0.150224944,-0.144401648
226781,-0.067474902,0.150224944,-0.01152696
136146,-0.839657211,0.150224944,-0.01152696
326843,-0.067474902,-0.037140756,0.219150504
507735,0.511282796,0.150224944,0.219150504
406010,-0.067474902,0.150224944,0.219150504
436901,0.511282796,-0.037140756,-0.01152696
77658,0.511282796,-0.037140756,0.219150504
329874,-0.067474902,-0.796413873,0.219150504
396349,0.511282796,0.150224944,-0.01152696
438922,-0.430040648,-0.037140756,0.219150504
60819,-0.839657211,0.150224944,0.219150504
511088,0.511282796,-0.796413873,-0.144401648
121661,-0.839657211,-0.037140756,-0.144401648
353082,1.458713637,0.150224944,-0.144401648
119760,-0.839657211,0.150224944,-0.01152696
388563,-0.839657211,-0.037140756,0.219150504
506990,0.511282796,0.150224944,-0.144401648
334585,-0.430040648,0.150224944,0.219150504
431430,-0.067474902,0.150224944,0.219150504
115074,0.511282796,0.150224944,0.219150504
366000,-0.067474902,0.150224944,0.219150504
410782,0.511282796,0.150224944,0.219150504
179105,-0.430040648,0.150224944,0.219150504
184622,0.511282796,0.150224944,-0.01152696
43349,-0.430040648,0.150224944,-0.144401648
318082,-0.430040648,-0.037140756,0.219150504
499801,-0.839657211,-0.037140756,0.219150504
126819,0.511282796,-0.796413873,-0.425536415
59235,-0.430040648,0.150224944,-0.144401648
488774,-0.067474902,0.150224944,-0.01152696
262731,-0.430040648,0.150224944,-0.425536415
78836,1.458713637,0.150224944,0.219150504
133399,-0.067474902,0.150224944,-0.425536415
59528,0.511282796,0.150224944,0.219150504
381307,-0.067474902,0.150224944,-0.01152696
65910,-0.430040648,-0.037140756,0.219150504
509644,-0.430040648,0.150224944,-0.01152696
363894,1.458713637,0.150224944,0.219150504
426254,1.458713637,0.150224944,-0.144401648
272256,1.458713637,-0.037140756,-0.01152696
381720,-0.839657211,0.150224944,0.219150504
495145,-0.430040648,0.150224944,-0.425536415
169602,-0.839657211,0.150224944,0.219150504
494865,-0.430040648,-0.037140756,0.219150504
3550,0.511282796,0.150224944,0.219150504
429954,-0.067474902,0.150224944,-0.01152696
89659,1.458713637,0.150224944,-0.144401648
151591,-0.839657211,0.150224944,-0.425536415
60464,1.458713637,0.150224944,-0.01152696
74681,0.511282796,0.150224944,-0.425536415
288296,0.511282796,0.150224944,0.219150504
512298,-0.067474902,0.150224944,-0.144401648
295433,-0.839657211,0.150224944,0.219150504
280794,-0.067474902,0.150224944,0.219150504
352908,-0.430040648,-0.796413873,-0.01152696
272942,-0.839657211,0.150224944,-0.417938621
386634,-0.430040648,0.150224944,0.219150504
322854,-0.839657211,0.150224944,0.219150504
48437,0.511282796,0.150224944,0.219150504
361785,0.511282796,0.150224944,0.219150504
52249,-0.430040648,0.150224944,-0.425536415
162252,1.458713637,0.150224944,-0.01152696
464126,-0.067474902,0.150224944,0.219150504
40252,-0.067474902,-0.037140756,-0.01152696
171085,0.511282796,0.150224944,0.219150504
119265,-0.067474902,-0.037140756,-0.425536415
501510,-0.430040648,0.150224944,0.219150504
198316,-0.839657211,0.150224944,-0.425536415
160351,-0.839657211,0.150224944,-0.01152696
264761,1.458713637,0.150224944,-0.144401648
94416,1.458713637,0.150224944,0.219150504
48874,-0.067474902,0.150224944,0.219150504
63498,0.511282796,0.150224944,0.219150504
385711,-0.067474902,0.150224944,0.219150504
330047,0.511282796,0.150224944,-0.144401648
407196,0.511282796,0.150224944,-0.144401648
358038,-0.430040648,0.150224944,-0.425536415
215922,-0.067474902,0.150224944,-0.01152696
175425,0.511282796,0.150224944,0.219150504
290091,-0.839657211,-0.796413873,-0.425536415
66938,0.511282796,0.150224944,-0.01152696
447517,-0.067474902,0.150224944,0.219150504
189114,0.511282796,-0.037140756,-0.01152696
342659,1.458713637,0.150224944,-0.01152696
491828,-0.430040648,0.150224944,-0.425536415
497321,-0.839657211,0.150224944,-0.425536415
479036,-0.430040648,-0.037140756,0.219150504
462284,1.458713637,0.150224944,0.219150504
346190,1.458713637,0.150224944,0.219150504
373077,-0.067474902,0.150224944,-0.425536415
255450,-0.839657211,0.150224944,-0.144401648
27494,1.458713637,0.150224944,-0.01152696
87684,-0.430040648,0.150224944,-0.425536415
490889,-0.067474902,0.150224944,-0.144401648
274914,0.511282796,-0.037140756,0.219150504
235168,-0.430040648,-0.037140756,0.219150504
12495,1.458713637,0.150224944,-0.144401648
184324,-0.067474902,0.150224944,-0.144401648
493334,1.458713637,-0.796413873,0.219150504
230277,-0.839657211,-0.037140756,-0.425536415
429283,-0.067474902,-0.037140756,-0.425536415
478470,-0.430040648,0.150224944,-0.144401648
402585,0.511282796,0.150224944,-0.144401648
392429,0.511282796,-0.037140756,-0.425536415
275217,-0.839657211,0.150224944,0.219150504
406755,1.458713637,0.150224944,0.219150504
418376,0.511282796,0.150224944,-0.144401648
343204,0.511282796,0.150224944,0.219150504
446917,-0.067474902,-0.037140756,0.219150504
175099,1.458713637,0.150224944,-0.144401648
334153,1.458713637,-0.796413873,-0.144401648
395867,-0.839657211,-0.037140756,-0.01152696
374196,0.511282796,-0.796413873,-0.01152696
128437,-0.430040648,0.150224944,-0.144401648
434754,-0.067474902,0.150224944,0.219150504
206696,0.511282796,0.150224944,0.219150504
167140,1.458713637,0.150224944,-0.144401648
240287,-0.430040648,0.150224944,0.219150504
196533,-0.430040648,0.150224944,0.219150504
223832,0.511282796,0.150224944,-0.144401648
224554,-0.067474902,0.150224944,-0.144401648
129877,-0.067474902,-0.037140756,-0.425536415
397371,-0.839657211,0.150224944,-0.01152696
70049,0.511282796,-0.796413873,-0.01152696
500795,-0.430040648,-0.037140756,-0.425536415
30576,1.458713637,0.150224944,0.219150504
356086,1.458713637,-0.037140756,-0.144401648
517026,-0.067474902,-0.037140756,-0.425536415
469415,-0.067474902,0.150224944,-0.144401648
324766,1.458713637,0.150224944,-0.01152696
115157,0.511282796,0.150224944,-0.01152696
230474,-0.430040648,-0.037140756,-0.01152696
61926,-0.430040648,0.150224944,-0.425536415
81440,-0.430040648,0.150224944,0.219150504
356977,-0.430040648,-0.037140756,-0.01152696
32908,1.458713637,0.150224944,-0.425536415
289670,-0.067474902,0.150224944,0.219150504
306364,0.511282796,-0.037140756,0.219150504
169439,-0.839657211,0.150224944,-0.425536415
313045,-0.067474902,0.966828496,0.219150504
262458,-0.839657211,-0.037140756,0.219150504
267438,-0.430040648,0.150224944,-0.425536415
445199,0.511282796,0.150224944,0.219150504
107153,0.511282796,-0.796413873,-0.425536415
299103,0.511282796,-0.037140756,0.219150504
190130,-0.430040648,0.150224944,-0.144401648
313878,-0.067474902,0.150224944,-0.425536415
198200,0.511282796,0.150224944,0.219150504
225666,0.511282796,0.150224944,-0.01152696
226414,-0.067474902,0.150224944,0.219150504
99121,-0.067474902,0.150224944,-0.144401648
428144,-0.430040648,0.150224944,-0.144401648
159535,-0.430040648,-0.037140756,-0.425536415
405254,0.511282796,0.150224944,-0.144401648
118052,0.511282796,-0.037140756,0.219150504
100883,0.511282796,-0.037140756,-0.144401648
70264,1.458713637,0.150224944,0.219150504
70989,0.511282796,-0.037140756,-0.144401648
499030,0.511282796,-0.037140756,0.219150504
131612,0.511282796,0.150224944,0.219150504
448195,1.458713637,-0.037140756,-0.144401648
310435,-0.067474902,0.150224944,0.219150504
27951,0.511282796,0.150224944,0.219150504
279664,-0.067474902,0.150224944,0.219150504
12787,-0.839657211,0.150224944,0.219150504
70601,-0.067474902,-0.037140756,0.219150504
324795,-0.839657211,0.150224944,-0.01152696
182045,-0.839657211,0.150224944,-0.01152696
379038,-0.430040648,0.150224944,0.219150504
19987,-0.067474902,0.150224944,0.219150504
284277,0.511282796,0.150224944,0.219150504
422995,0.511282796,0.150224944,0.219150504
102062,-0.839657211,0.150224944,-0.144401648
51319,0.511282796,0.150224944,0.219150504
277356,-0.839657211,0.150224944,0.219150504
478524,0.511282796,0.150224944,-0.144401648
286547,-0.067474902,0.150224944,0.219150504
329247,-0.839657211,0.150224944,-0.425536415
161626,-0.839657211,0.150224944,-0.425536415
179550,-0.430040648,0.150224944,0.219150504
176542,-0.839657211,0.150224944,0.219150504
400266,-0.067474902,0.150224944,-0.144401648
515357,1.458713637,-0.796413873,-0.144401648
26728,1.458713637,-0.796413873,-0.144401648
192002,1.458713637,0.150224944,0.219150504
88484,1.458713637,0.150224944,-0.425536415
270131,1.458713637,0.150224944,0.219150504
271639,-0.430040648,0.150224944,-0.417938621
94860,1.458713637,-0.037140756,0.219150504
418291,-0.067474902,0.150224944,-0.425536415
225466,-0.430040648,0.150224944,-0.144401648
502123,-0.067474902,-0.037140756,-0.425536415
245056,-0.067474902,0.150224944,0.219150504
322833,1.458713637,0.150224944,0.219150504
411592,-0.839657211,0.150224944,0.219150504
446500,0.511282796,0.150224944,-0.01152696
160889,0.511282796,-0.037140756,-0.144401648
380875,-0.430040648,0.150224944,-0.01152696
41911,-0.839657211,0.150224944,0.219150504
64802,-0.430040648,0.150224944,0.219150504
203902,-0.067474902,0.150224944,-0.01152696
84931,0.511282796,0.150224944,0.219150504
453147,-0.067474902,0.150224944,-0.425536415
67382,0.511282796,0.150224944,-0.01152696
233930,0.511282796,0.150224944,-0.425536415
388475,-0.839657211,0.150224944,0.219150504
179400,-0.839657211,0.150224944,-0.01152696
415928,-0.839657211,0.150224944,-0.144401648
429151,-0.839657211,0.150224944,-0.01152696
195417,-0.839657211,0.150224944,-0.144401648
364576,0.511282796,0.150224944,-0.01152696
354323,-0.430040648,0.150224944,-0.425536415
398938,-0.430040648,0.150224944,-0.01152696
457000,-0.067474902,0.150224944,-0.01152696
231205,1.458713637,0.150224944,0.219150504
158521,0.511282796,0.150224944,-0.01152696
90241,-0.839657211,0.150224944,-0.01152696
56507,0.511282796,0.150224944,0.219150504
429001,1.458713637,-0.037140756,-0.144401648
268273,0.511282796,0.150224944,-0.01152696
243594,0.511282796,0.150224944,0.219150504
136616,0.511282796,-0.037140756,-0.425536415
157708,1.458713637,-0.037140756,-0.144401648
313032,0.511282796,0.150224944,-0.144401648
393001,-0.067474902,0.150224944,-0.144401648
157195,0.511282796,0.150224944,0.219150504
169668,-0.430040648,-0.037140756,0.219150504
231674,1.458713637,0.150224944,0.219150504
240955,0.511282796,0.150224944,-0.425536415
385512,1.458713637,-0.796413873,0.219150504
35983,-0.839657211,-0.037140756,-0.01152696
199553,1.458713637,0.150224944,0.219150504
40410,-0.430040648,0.150224944,-0.144401648
215700,-0.839657211,-0.796413873,0.219150504
63610,0.511282796,0.150224944,0.219150504
502035,-0.430040648,-0.037140756,0.219150504
303989,0.511282796,0.150224944,-0.01152696
507629,0.511282796,0.150224944,-0.01152696
157662,0.511282796,0.150224944,-0.01152696
383031,0.511282796,0.150224944,0.219150504
149963,0.511282796,-0.037140756,-0.425536415
180506,-0.067474902,-0.037140756,-0.01152696
187865,0.511282796,-0.037140756,-0.01152696
78052,-0.839657211,0.150224944,0.219150504
345090,0.511282796,0.150224944,-0.01152696
139437,-0.839657211,-0.037140756,0.219150504
188193,-0.839657211,-0.037140756,0.219150504
87006,-0.839657211,-0.037140756,0.219150504
395560,0.511282796,0.150224944,0.219150504
260114,-0.067474902,0.150224944,0.219150504
5446,-0.430040648,0.150224944,0.219150504
184382,-0.067474902,0.150224944,0.219150504
109171,0.511282796,0.150224944,-0.01152696
173718,0.511282796,0.150224944,0.219150504
350874,0.511282796,0.150224944,0.219150504
162843,0.511282796,0.150224944,-0.425536415
107239,0.511282796,0.150224944,0.219150504
171884,-0.067474902,0.150224944,0.219150504
242897,0.511282796,0.150224944,-0.01152696
163023,-0.067474902,0.150224944,0.219150504
481128,-0.839657211,-0.796413873,-0.425536415
453400,0.511282796,-0.037140756,0.219150504
365194,1.458713637,-0.037140756,0.219150504
401746,-0.839657211,0.150224944,-0.425536415
501526,-0.839657211,0.150224944,-0.425536415
259603,0.511282796,0.150224944,0.219150504
105275,0.511282796,-0.037140756,0.219150504
50600,-0.839657211,-0.345113014,0.219150504
136012,-0.430040648,0.150224944,0.219150504
437009,-0.067474902,-0.037140756,-0.01152696
331017,-0.067474902,-0.037140756,-0.144401648
19299,0.511282796,0.150224944,-0.01152696
92599,0.511282796,0.150224944,0.219150504
443267,-0.839657211,-0.037140756,-0.425536415
293373,0.511282796,0.150224944,0.219150504
399930,-0.067474902,0.150224944,0.219150504
328906,0.511282796,0.150224944,-0.425536415
448533,-0.067474902,0.150224944,-0.144401648
273385,0.511282796,-0.037140756,0.219150504
287294,0.511282796,-0.037140756,-0.01152696
263092,0.511282796,0.150224944,0.219150504
463696,-0.067474902,0.150224944,-0.425536415
54940,-0.067474902,-0.037140756,0.219150504
407560,-0.839657211,-0.037140756,0.219150504
130331,-0.067474902,0.150224944,-0.144401648
51968,-0.430040648,0.150224944,0.219150504
474428,-0.430040648,0.150224944,0.219150504
421471,1.458713637,0.150224944,0.219150504
280913,0.511282796,-0.037140756,-0.144401648
102635,-0.430040648,0.150224944,0.219150504
473565,-0.839657211,0.150224944,-0.01152696
314025,0.511282796,0.150224944,-0.01152696
163694,-0.839657211,0.150224944,0.219150504
441463,1.458713637,0.150224944,0.219150504
296125,0.511282796,-0.796413873,0.219150504
389212,-0.067474902,0.150224944,0.219150504
275607,0.511282796,0.150224944,-0.144401648
149216,0.511282796,-0.037140756,-0.01152696
98971,-0.430040648,-0.345113014,0.219150504
182877,1.458713637,0.150224944,-0.01152696
498098,-0.067474902,-0.037140756,-0.01152696
393400,1.458713637,0.150224944,0.219150504
65638,1.458713637,0.150224944,0.219150504
26111,-0.839657211,-0.345113014,0.219150504
140728,0.511282796,-0.037140756,-0.144401648
82642,0.511282796,0.150224944,-0.144401648
26095,0.511282796,0.150224944,-0.425536415
296675,-0.067474902,-0.037140756,-0.144401648
104061,-0.067474902,0.150224944,0.219150504
212420,-0.430040648,0.150224944,-0.425536415
156363,0.511282796,0.150224944,0.219150504
240281,-0.839657211,0.150224944,0.219150504
102128,-0.430040648,0.150224944,-0.01152696
164794,-0.430040648,0.150224944,-0.01152696
259577,1.458713637,0.150224944,0.219150504
512096,-0.067474902,0.150224944,-0.01152696
309126,-0.430040648,-0.796413873,0.219150504
148908,-0.839657211,0.150224944,0.219150504
482179,-0.430040648,0.150224944,-0.144401648
353047,0.511282796,0.150224944,0.219150504
9501,-0.839657211,-0.796413873,0.219150504
18393,-0.067474902,0.150224944,-0.01152696
149796,0.511282796,0.150224944,-0.144401648
254831,1.458713637,0.966828496,0.219150504
70118,1.458713637,0.966828496,0.219150504
78455,0.511282796,-0.796413873,-0.01152696
199263,-0.067474902,0.150224944,0.219150504
340192,-0.839657211,0.150224944,0.219150504
179067,0.511282796,0.150224944,0.219150504
121448,0.511282796,0.150224944,0.219150504
315736,-0.067474902,0.150224944,0.219150504
85343,-0.067474902,-0.796413873,0.219150504
251137,0.511282796,0.150224944,-0.425536415
514880,-0.430040648,0.150224944,0.219150504
244863,0.511282796,0.150224944,0.219150504
66798,0.511282796,0.150224944,0.219150504
21210,-0.430040648,-0.796413873,-0.144401648
344203,-0.839657211,0.150224944,0.219150504
241433,1.458713637,0.150224944,-0.01152696
418124,0.511282796,-0.037140756,0.219150504
173644,0.511282796,0.150224944,-0.144401648
299075,0.511282796,0.150224944,0.219150504
115430,0.511282796,0.150224944,-0.144401648
269043,-0.839657211,-0.037140756,-0.425536415
134123,-0.430040648,0.150224944,0.219150504
144132,-0.839657211,0.150224944,-0.425536415
218301,0.511282796,0.150224944,-0.425536415
402919,1.458713637,0.150224944,0.219150504
334792,0.511282796,-0.037140756,0.219150504
81112,-0.839657211,0.150224944,-0.01152696
432408,-0.067474902,0.150224944,-0.425536415
427715,0.511282796,-0.037140756,-0.144401648
402607,-0.067474902,0.150224944,0.219150504
88766,1.458713637,-0.796413873,-0.144401648
457483,0.511282796,0.150224944,0.219150504
143201,0.511282796,0.150224944,0.219150504
425382,0.511282796,0.150224944,0.219150504
153808,1.458713637,0.150224944,-0.425536415
161331,1.458713637,0.150224944,-0.144401648
459031,0.511282796,-0.796413873,0.219150504
286281,0.511282796,-0.796413873,0.219150504
88998,-0.839657211,0.150224944,-0.144401648
433947,0.511282796,0.150224944,-0.144401648
305190,1.458713637,0.150224944,0.219150504
139483,0.511282796,-0.037140756,0.219150504
277264,1.458713637,0.150224944,-0.425536415
103069,-0.067474902,-0.037140756,0.219150504
98842,0.511282796,0.150224944,-0.01152696
490759,-0.839657211,-0.037140756,-0.01152696
96401,-0.067474902,0.150224944,-0.425536415
232966,-0.067474902,0.150224944,-0.01152696
273620,-0.839657211,0.150224944,0.219150504
389333,0.511282796,0.150224944,0.219150504
445493,1.458713637,0.150224944,0.219150504
234389,-0.839657211,0.150224944,-0.425536415
357489,0.511282796,0.150224944,-0.01152696
477234,-0.067474902,0.150224944,0.219150504
78184,0.511282796,0.150224944,0.219150504
438880,-0.067474902,-0.037140756,0.219150504
462859,-0.430040648,0.150224944,0.219150504
49577,1.458713637,-0.796413873,-0.425536415
462585,0.511282796,-0.037140756,-0.425536415
217143,1.458713637,-0.796413873,-0.01152696
315075,-0.067474902,-0.796413873,-0.144401648
455019,-0.067474902,-0.796413873,0.219150504
465120,-0.430040648,0.150224944,0.219150504
209068,0.511282796,0.150224944,-0.144401648
257894,-0.430040648,-0.345113014,0.219150504
392489,1.458713637,0.150224944,0.219150504
134842,1.458713637,0.150224944,-0.425536415
2048,-0.839657211,-0.345113014,-0.425536415
351828,-0.067474902,0.150224944,0.219150504
59769,0.511282796,-0.796413873,0.219150504
240573,-0.067474902,0.150224944,0.219150504
354233,-0.430040648,0.150224944,-0.425536415
318968,0.511282796,-0.037140756,0.219150504
288458,-0.067474902,0.150224944,0.219150504
146724,1.458713637,-0.037140756,-0.01152696
493356,-0.067474902,-0.796413873,-0.01152696
444448,-0.067474902,0.150224944,0.219150504
212554,1.458713637,-0.037140756,0.219150504
123786,0.511282796,0.150224944,-0.01152696
385649,1.458713637,-0.796413873,-0.144401648
12285,1.458713637,-0.037140756,-0.01152696
58257,0.511282796,-0.037140756,-0.425536415
489128,-0.430040648,0.150224944,-0.01152696
63130,-0.430040648,0.150224944,-0.425536415
90895,0.511282796,0.150224944,0.219150504
470058,-0.430040648,-0.037140756,-0.425536415
82592,-0.067474902,0.150224944,-0.425536415
212881,-0.839657211,0.150224944,-0.01152696
406617,0.511282796,-0.037140756,-0.01152696
185393,-0.067474902,0.150224944,0.219150504
73059,0.511282796,-0.037140756,0.219150504
500866,-0.839657211,0.150224944,0.219150504
79072,-0.839657211,0.150224944,0.219150504
279330,-0.839657211,0.150224944,-0.144401648
125952,-0.067474902,0.150224944,0.219150504
265128,-0.839657211,-0.037140756,-0.144401648
254384,0.511282796,0.150224944,0.219150504
190176,-0.839657211,0.150224944,-0.01152696
216486,0.511282796,0.150224944,-0.144401648
90725,-0.430040648,0.150224944,-0.144401648
119456,-0.839657211,0.150224944,-0.425536415
432645,1.458713637,0.150224944,-0.144401648
375369,1.458713637,0.150224944,0.219150504
388152,0.511282796,-0.796413873,-0.425536415
256403,1.458713637,0.150224944,0.219150504
149821,1.458713637,0.150224944,0.219150504
475409,-0.839657211,0.150224944,-0.425536415
19611,-0.067474902,-0.037140756,-0.01152696
229757,-0.839657211,-0.037140756,-0.144401648
313381,-0.839657211,0.150224944,0.219150504
507684,-0.430040648,0.150224944,-0.01152696
283741,-0.067474902,0.150224944,0.219150504
247642,1.458713637,0.966828496,0.219150504
358843,0.511282796,0.150224944,-0.144401648
182717,-0.067474902,0.150224944,-0.144401648
9996,0.511282796,0.150224944,-0.01152696
425458,1.458713637,0.150224944,-0.144401648
492682,-0.430040648,0.150224944,0.219150504
345030,-0.839657211,0.150224944,0.219150504
347492,-0.067474902,0.150224944,-0.425536415
366651,-0.430040648,0.150224944,-0.144401648
84840,0.511282796,0.150224944,0.219150504
197544,0.511282796,-0.037140756,-0.144401648
447656,-0.067474902,0.150224944,-0.01152696
349876,-0.430040648,0.150224944,0.219150504
404249,-0.839657211,-0.796413873,0.219150504
359018,0.511282796,0.150224944,0.219150504
319979,-0.067474902,0.150224944,0.219150504
210314,0.511282796,0.150224944,0.219150504
338163,-0.839657211,-0.796413873,-0.144401648
271467,0.511282796,-0.796413873,0.219150504
68722,-0.067474902,-0.037140756,-0.01152696
78120,0.511282796,0.150224944,-0.144401648
335354,-0.839657211,0.150224944,-0.425536415
244874,-0.430040648,-0.037140756,0.219150504
43432,0.511282796,0.150224944,0.219150504
296353,-0.430040648,0.150224944,0.219150504
359368,-0.067474902,0.966828496,-0.144401648
465986,-0.067474902,-0.037140756,0.219150504
249590,0.511282796,0.150224944,0.219150504
274031,0.511282796,0.150224944,0.219150504
375101,-0.430040648,0.150224944,-0.425536415
83470,-0.067474902,0.150224944,-0.425536415
501198,-0.430040648,0.150224944,0.219150504
490528,-0.430040648,0.150224944,-0.425536415
337438,1.458713637,0.150224944,-0.144401648
140517,0.511282796,0.150224944,-0.144401648
193126,0.511282796,0.150224944,0.219150504
116938,-0.839657211,-0.037140756,-0.144401648
206193,1.458713637,0.150224944,-0.144401648
259001,-0.067474902,-0.037140756,-0.425536415
94792,0.511282796,-0.796413873,0.219150504
513969,-0.839657211,-0.037140756,-0.425536415
3739,-0.067474902,0.150224944,-0.425536415
16609,0.511282796,-0.796413873,0.219150504
193586,0.511282796,0.150224944,-0.425536415
33125,-0.839657211,0.150224944,-0.425536415
283686,0.511282796,0.150224944,-0.144401648
497689,1.458713637,-0.796413873,-0.01152696
425852,1.458713637,0.150224944,0.219150504
395540,0.511282796,-0.037140756,-0.425536415
35543,-0.430040648,0.150224944,-0.144401648
498041,-0.430040648,0.150224944,0.219150504
113802,1.458713637,0.150224944,0.219150504
421741,-0.067474902,-0.037140756,0.219150504
269810,-0.430040648,0.150224944,-0.01152696
264438,-0.839657211,0.150224944,-0.425536415
363561,1.458713637,-0.037140756,-0.01152696
498337,-0.839657211,-0.037140756,-0.144401648
373247,0.511282796,-0.796413873,-0.144401648
476687,-0.839657211,-0.037140756,0.219150504
393787,0.511282796,0.150224944,0.219150504
400830,-0.839657211,0.966828496,0.219150504
132362,0.511282796,-0.037140756,-0.425536415
331678,1.458713637,-0.037140756,-0.144401648
34997,-0.839657211,0.150224944,0.219150504
267808,-0.067474902,0.150224944,-0.144401648
149345,-0.067474902,0.150224944,-0.01152696
202773,-0.839657211,0.150224944,-0.01152696
213625,-0.430040648,0.150224944,-0.01152696
437825,0.511282796,-0.037140756,-0.144401648
281292,0.511282796,0.150224944,-0.01152696
347270,0.511282796,0.150224944,0.219150504
7031,-0.067474902,0.150224944,-0.425536415
394616,-0.067474902,-0.796413873,-0.144401648
368099,1.458713637,0.966828496,0.219150504
460095,1.458713637,0.150224944,0.219150504
193544,-0.839657211,0.150224944,0.219150504
409068,1.458713637,-0.796413873,0.219150504
87159,-0.839657211,0.150224944,0.219150504
78164,1.458713637,0.150224944,0.219150504
178718,-0.839657211,0.150224944,0.219150504
45932,-0.839657211,0.150224944,-0.01152696
258197,-0.067474902,0.150224944,-0.425536415
360795,0.511282796,-0.796413873,0.219150504
439655,0.511282796,0.150224944,0.219150504
70440,-0.430040648,0.150224944,-0.01152696
168047,1.458713637,-0.345113014,-0.144401648
40519,0.511282796,0.150224944,-0.01152696
397192,1.458713637,0.150224944,-0.01152696
497389,-0.839657211,-0.037140756,-0.144401648
290790,0.511282796,0.150224944,-0.01152696
276228,0.511282796,0.150224944,0.219150504
63329,0.511282796,-0.037140756,0.219150504
29712,0.511282796,0.150224944,-0.01152696
39469,-0.430040648,0.150224944,-0.01152696
281743,0.511282796,0.150224944,0.219150504
184401,-0.839657211,0.150224944,-0.144401648
484125,-0.430040648,0.150224944,0.219150504
239900,-0.067474902,0.150224944,0.219150504
424879,0.511282796,-0.345113014,0.219150504
227697,0.511282796,-0.037140756,0.219150504
427116,-0.067474902,0.150224944,0.219150504
331989,1.458713637,-0.796413873,0.219150504
450536,0.511282796,0.150224944,-0.01152696
157181,-0.839657211,0.150224944,-0.144401648
8246,1.458713637,0.150224944,-0.144401648
423271,1.458713637,0.150224944,0.219150504
488920,-0.067474902,0.150224944,0.219150504
384560,-0.839657211,-0.037140756,-0.425536415
197829,0.511282796,0.150224944,0.219150504
441985,-0.067474902,0.150224944,0.219150504
292327,0.511282796,0.150224944,-0.01152696
91957,1.458713637,-0.796413873,0.219150504
339167,-0.430040648,0.150224944,-0.01152696
96450,-0.839657211,0.150224944,0.219150504
513443,-0.067474902,0.150224944,0.219150504
373635,-0.430040648,0.150224944,-0.144401648
249228,-0.839657211,-0.037140756,-0.01152696
